continent,location,date,new_cases,total_deaths,new_deaths,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand
Africa,Comoros,2020-05,106.0,31.0,2.0,869595.0,437.3520000000000,20.400000000000000,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.10000000000000,261.51600000000000,11.880000000000000,4.400000000000000,23.600000000000000,2.200000000000000
Africa,Comoros,2020-06,166.0,112.0,5.0,869595.0,437.3520000000000,20.400000000000000,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.10000000000000,261.51600000000000,11.880000000000000,4.400000000000000,23.600000000000000,2.200000000000000
Africa,Comoros,2020-07,106.0,217.0,0.0,869595.0,437.35200000000000,20.400000000000000,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.10000000000000,261.51600000000000,11.880000000000000,4.400000000000000,23.600000000000000,2.200000000000000
Africa,Comoros,2020-08,45.0,217.0,0.0,869595.0,437.35200000000000,20.400000000000000,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.10000000000000,261.51600000000000,11.880000000000000,4.400000000000000,23.600000000000000,2.200000000000000
Africa,Comoros,2020-09,56.0,210.0,0.0,869595.0,437.3520000000000,20.400000000000000,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.10000000000000,261.51600000000000,11.880000000000000,4.400000000000000,23.600000000000000,2.200000000000000
Africa,Comoros,2020-10,17.0,105.0,0.0,869595.0,437.3520000000000,20.4,2.9630000000000000,1.7260000000000000,1413.8900000000000,18.100000000000000,261.516,11.880000000000000,4.4000000000000000,23.600000000000000,2.2000000000000000
Africa,Djibouti,2020-03,26.0,0.0,0.0,988002.0,41.28500000000000,25.4,4.213,2.3800000000000000,2705.4060000000000,22.5,258.03700000000000,6.050000000000000,1.7000000000000000,24.5,1.4
Africa,Djibouti,2020-04,1051.0,40.0,2.0,988002.0,41.285,25.400000000000000,4.213000000000000,2.3800000000000000,2705.4060000000000,22.5,258.0370000000000,6.050000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-05,2117.0,222.0,20.0,988002.0,41.285000000000000,25.400000000000000,4.213000000000000,2.38,2705.4060000000000,22.5,258.0370000000000,6.0500000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-06,1462.0,1180.0,31.0,988002.0,41.285,25.400000000000000,4.213000000000000,2.3800000000000000,2705.4060000000000,22.5,258.0370000000000,6.050000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-07,425.0,1744.0,5.0,988002.0,41.285000000000000,25.400000000000000,4.213000000000000,2.38,2705.4060000000000,22.5,258.0370000000000,6.0500000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-08,304.0,1837.0,2.0,988002.0,41.285000000000000,25.400000000000000,4.213000000000000,2.38,2705.4060000000000,22.5,258.0370000000000,6.0500000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-09,31.0,1824.0,1.0,988002.0,41.285,25.400000000000000,4.213000000000000,2.3800000000000000,2705.4060000000000,22.5,258.0370000000000,6.050000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Djibouti,2020-10,24.0,915.0,0.0,988002.0,41.28500000000000,25.400000000000000,4.213,2.38,2705.406,22.5,258.03700000000000,6.050000000000000,1.7000000000000000,24.5,1.4000000000000000
Africa,Egypt,2020-01,0.0,0.0,0.0,102334403.0,97.99899999999990,25.30000000000000,5.159,2.891000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.310000000000000,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-02,1.0,0.0,0.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.8910000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.31,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-03,608.0,260.0,40.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.891,10550.206000000000,1.3,525.4320000000000,17.31,0.20000000000000000,50.100000000000000,1.6000000000000000
Africa,Egypt,2020-04,4659.0,5579.0,340.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.8910000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.31,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-05,18181.0,18980.0,533.0,102334403.0,97.99899999999990,25.30000000000000,5.159,2.891000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.310000000000000,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-06,43305.0,52765.0,1959.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.8910000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.31,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-07,27003.0,123421.0,1902.0,102334403.0,97.99899999999990,25.30000000000000,5.159,2.891000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.310000000000000,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-08,4970.0,158714.0,625.0,102334403.0,97.99899999999990,25.30000000000000,5.159,2.891000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.310000000000000,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-09,4352.0,170161.0,515.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.8910000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.31,0.2000000000000000,50.10000000000000,1.6000000000000000
Africa,Egypt,2020-10,1836.0,90120.0,163.0,102334403.0,97.99900000000000,25.300000000000000,5.159000000000000,2.891000000000000,10550.206000000000,1.3000000000000000,525.4320000000000,17.31,0.20000000000000000,50.100000000000000,1.6000000000000000
Africa,Ethiopia,2020-03,23.0,0.0,0.0,114963583.0,104.95700000000000,19.800000000000000,3.5260000000000000,2.063,1729.927,26.700000000000000,182.63400000000000,7.470000000000000,0.40000000000000000,8.5,0.30000000000000000
Africa,Ethiopia,2020-04,107.0,69.0,3.0,114963583.0,104.95700000000000,19.8,3.5260000000000000,2.063000000000000,1729.927000000000,26.70000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.3
Africa,Ethiopia,2020-05,933.0,151.0,5.0,114963583.0,104.957,19.800000000000000,3.5260000000000000,2.063000000000000,1729.9270000000000,26.700000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.30000000000000000
Africa,Ethiopia,2020-06,4783.0,1591.0,95.0,114963583.0,104.95700000000000,19.8,3.5260000000000000,2.063000000000000,1729.927000000000,26.70000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.3
Africa,Ethiopia,2020-07,10769.0,4823.0,160.0,114963583.0,104.957,19.800000000000000,3.5260000000000000,2.063000000000000,1729.9270000000000,26.700000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.30000000000000000
Africa,Ethiopia,2020-08,34507.0,16255.0,530.0,114963583.0,104.957,19.800000000000000,3.5260000000000000,2.063000000000000,1729.9270000000000,26.700000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.30000000000000000
Africa,Ethiopia,2020-09,23462.0,30652.0,398.0,114963583.0,104.95700000000000,19.8,3.5260000000000000,2.063000000000000,1729.927000000000,26.70000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.3
Africa,Ethiopia,2020-10,11846.0,18785.0,121.0,114963583.0,104.95700000000000,19.800000000000000,3.5260000000000000,2.0630000000000000,1729.927,26.700000000000000,182.63400000000000,7.47,0.4000000000000000,8.5,0.30000000000000000
Africa,Gambia,2020-03,4.0,8.0,1.0,2416664.0,207.56600000000000,17.5,2.3390000000000000,1.417,1561.767,10.100000000000000,331.43000000000000,1.91,0.7,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-04,7.0,30.0,0.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.1,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-05,14.0,31.0,0.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.100000000000000,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-06,22.0,40.0,1.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.1,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-07,356.0,124.0,6.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.100000000000000,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-08,2560.0,1628.0,88.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.100000000000000,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-09,616.0,3127.0,16.0,2416664.0,207.56600000000000,17.5,2.339000000000000,1.417000000000000,1561.767,10.1,331.4300000000000,1.9100000000000000,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Gambia,2020-10,65.0,1741.0,6.0,2416664.0,207.56600000000000,17.5,2.3390000000000000,1.4170000000000000,1561.767,10.100000000000000,331.43,1.91,0.7000000000000000,31.200000000000000,1.1000000000000000
Africa,Ghana,2020-03,152.0,30.0,5.0,31072945.0,126.71900000000000,21.100000000000000,3.3850000000000000,1.948,4227.63,12.0,298.24500000000000,4.97,0.30000000000000000,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-04,1519.0,242.0,11.0,31072945.0,126.71900000000000,21.100000000000000,3.3850000000000000,1.9480000000000000,4227.630000000000,12.0,298.245,4.97,0.3,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-05,6097.0,801.0,19.0,31072945.0,126.71900000000000,21.100000000000000,3.385000000000000,1.9480000000000000,4227.630000000000,12.0,298.24500000000000,4.97,0.30000000000000000,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-06,9583.0,1945.0,77.0,31072945.0,126.71900000000000,21.100000000000000,3.3850000000000000,1.9480000000000000,4227.630000000000,12.0,298.245,4.97,0.3,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-07,17791.0,4408.0,63.0,31072945.0,126.71900000000000,21.100000000000000,3.385000000000000,1.9480000000000000,4227.630000000000,12.0,298.24500000000000,4.97,0.30000000000000000,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-08,9063.0,7205.0,101.0,31072945.0,126.71900000000000,21.100000000000000,3.385000000000000,1.9480000000000000,4227.630000000000,12.0,298.24500000000000,4.97,0.30000000000000000,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-09,2277.0,8702.0,25.0,31072945.0,126.71900000000000,21.100000000000000,3.3850000000000000,1.9480000000000000,4227.630000000000,12.0,298.245,4.97,0.3,7.700000000000000,0.9000000000000000
Africa,Ghana,2020-10,644.0,4570.0,9.0,31072945.0,126.71900000000000,21.1,3.3850000000000000,1.9480000000000000,4227.630000000000,12.0,298.24500000000000,4.97,0.30000000000000000,7.700000000000000,0.9000000000000000
Africa,Kenya,2020-03,50.0,5.0,1.0,53771300.0,87.32400000000000,20.0,2.6860000000000000,1.5280000000000000,2993.028000000000,36.80000000000000,218.63700000000000,2.920000000000000,1.2000000000000000,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-04,334.0,279.0,14.0,53771300.0,87.32400000000000,20.0,2.6860000000000000,1.5280000000000000,2993.0280000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-05,1504.0,1267.0,48.0,53771300.0,87.32400000000000,20.0,2.686000000000000,1.5280000000000000,2993.028000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2000000000000000,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-06,4302.0,3131.0,81.0,53771300.0,87.32400000000000,20.0,2.6860000000000000,1.5280000000000000,2993.0280000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-07,13723.0,6710.0,181.0,53771300.0,87.32400000000000,20.0,2.686000000000000,1.5280000000000000,2993.028000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2000000000000000,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-08,14144.0,14643.0,249.0,53771300.0,87.32400000000000,20.0,2.686000000000000,1.5280000000000000,2993.028000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2000000000000000,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-09,4321.0,18943.0,133.0,53771300.0,87.32400000000000,20.0,2.6860000000000000,1.5280000000000000,2993.0280000000000,36.800000000000000,218.63700000000000,2.9200000000000000,1.2,20.400000000000000,1.4000000000000000
Africa,Kenya,2020-10,4163.0,11232.0,90.0,53771300.0,87.324,20.0,2.6860000000000000,1.5280000000000000,2993.028000000000,36.8,218.63700000000000,2.920000000000000,1.2000000000000000,20.4,1.4000000000000000
Africa,Liberia,2020-03,3.0,0.0,0.0,5057677.0,49.12700000000000,19.200000000000000,3.0570000000000000,1.756,752.7880000000000,38.60000000000000,272.509,2.420000000000000,1.5,18.100000000000000,0.8000000000000000
Africa,Liberia,2020-04,138.0,189.0,16.0,5057677.0,49.127000000000000,19.2,3.0570000000000000,1.756,752.7880000000000,38.6,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-05,139.0,676.0,11.0,5057677.0,49.127000000000000,19.200000000000000,3.0570000000000000,1.756,752.7880000000000,38.600000000000000,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-06,490.0,953.0,9.0,5057677.0,49.127000000000000,19.2,3.0570000000000000,1.756,752.7880000000000,38.6,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-07,411.0,1758.0,37.0,5057677.0,49.127000000000000,19.200000000000000,3.0570000000000000,1.756,752.7880000000000,38.600000000000000,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-08,123.0,2493.0,9.0,5057677.0,49.127000000000000,19.200000000000000,3.0570000000000000,1.756,752.7880000000000,38.600000000000000,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-09,39.0,2460.0,0.0,5057677.0,49.127000000000000,19.2,3.0570000000000000,1.756,752.7880000000000,38.6,272.509,2.4200000000000000,1.5,18.10000000000000,0.8000000000000000
Africa,Liberia,2020-10,29.0,1230.0,0.0,5057677.0,49.12700000000000,19.200000000000000,3.0570000000000000,1.756,752.7880000000000,38.60000000000000,272.509,2.420000000000000,1.5,18.100000000000000,0.8000000000000000
Africa,Malawi,2020-04,36.0,50.0,3.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.700000000000000,1.3
Africa,Malawi,2020-05,243.0,101.0,1.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.70000000000000,1.3000000000000000
Africa,Malawi,2020-06,945.0,214.0,10.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.700000000000000,1.3000000000000000
Africa,Malawi,2020-07,2757.0,1633.0,95.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.70000000000000,1.3000000000000000
